,CountryCode,target_group,subset,question_code,question_label,answer,percentage,notes
1465,Malta,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,No,90,
1466,Netherlands,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,Yes,11,
1467,Netherlands,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,No,89,
1468,Poland,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,Yes,17,
1469,Poland,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,No,83,
1470,Portugal,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,Yes,11,
1471,Portugal,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,No,89,
1472,Romania,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,Yes,14,
1473,Romania,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,No,86,
1474,Sweden,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,Yes,7,
1475,Sweden,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,No,93,
1476,Slovenia,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,Yes,7,
1477,Slovenia,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,No,93,
1478,Slovakia,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,Yes,15,
1479,Slovakia,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,No,85,
1480,United Kingdom,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,Yes,14,
1481,United Kingdom,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,No,86,
1482,EU-28,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,Yes,13,
1483,EU-28,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,No,87,
1484,North Macedonia,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,Yes,18,
1485,North Macedonia,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,No,82,
1486,Serbia,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,Yes,14,
1487,Serbia,All,All,DEXindd1_2G,In the past 12 months have you ever felt discriminated against due to being LGBTI at a shop?,No,86,
1488,Austria,All,All,DEXindd1_2H,In the past 12 months have you ever felt discriminated against due to being LGBTI when showing any official identification document that identifies your sex?,Yes,4,
1489,Austria,All,All,DEXindd1_2H,In the past 12 months have you ever felt discriminated against due to being LGBTI when showing any official identification document that identifies your sex?,No,96,
1490,Belgium,All,All,DEXindd1_2H,In the past 12 months have you ever felt discriminated against due to being LGBTI when showing any official identification document that identifies your sex?,Yes,3,
1491,Belgium,All,All,DEXindd1_2H,In the past 12 months have you ever felt discriminated against due to being LGBTI when showing any official identification document that identifies your sex?,No,97,
1492,Bulgaria,All,All,DEXindd1_2H,In the past 12 months have you ever felt discriminated against due to being LGBTI when showing any official identification document that identifies your sex?,Yes,7,
1493,Bulgaria,All,All,DEXindd1_2H,In the past 12 months have you ever felt discriminated against due to being LGBTI when showing any official identification document that identifies your sex?,No,93,
1494,Cyprus,All,All,DEXindd1_2H,In the past 12 months have you ever felt discriminated against due to being LGBTI when showing any official identification document that identifies your sex?,Yes,9,
